Fecha,TCR1
30/12/2015,7.63237,7.63237
31/12/2015,7.63237,7.63237
1/1/2016,7.63237,7.63237
2/1/2016,7.63237,7.63237
3/1/2016,7.63237,7.63237
4/1/2016,7.64991,7.64991
5/1/2016,7.65319,7.65319
6/1/2016,7.65874,7.65874
7/1/2016,7.65497,7.65497
8/1/2016,7.65689,7.65689
9/1/2016,7.65689,7.65689
10/1/2016,7.65689,7.65689
11/1/2016,7.65119,7.65119
12/1/2016,7.64769,7.64769
13/1/2016,7.64711,7.64711
14/1/2016,7.63998,7.63998
15/1/2016,7.63183,7.63183
16/1/2016,7.63183,7.63183
17/1/2016,7.63183,7.63183
18/1/2016,7.62696,7.62696
19/1/2016,7.62803,7.62803
20/1/2016,7.62366,7.62366
21/1/2016,7.63355,7.63355
22/1/2016,7.64639,7.64639
23/1/2016,7.64639,7.64639
24/1/2016,7.64639,7.64639
25/1/2016,7.64692,7.64692
26/1/2016,7.65266,7.65266
27/1/2016,7.67507,7.67507
28/1/2016,7.68331,7.68331
29/1/2016,7.67713,7.67713
30/1/2016,7.67713,7.67713
31/1/2016,7.67713,7.67713
1/2/2016,7.66968,7.66968
2/2/2016,7.66188,7.66188
3/2/2016,7.65615,7.65615
4/2/2016,7.64707,7.64707
5/2/2016,7.64658,7.64658
6/2/2016,7.64658,7.64658
7/2/2016,7.64658,7.64658
8/2/2016,7.64849,7.64849
9/2/2016,7.64835,7.64835
10/2/2016,7.65332,7.65332
11/2/2016,7.65427,7.65427
12/2/2016,7.65634,7.65634
13/2/2016,7.65634,7.65634
14/2/2016,7.65634,7.65634
15/2/2016,7.65652,7.65652
16/2/2016,7.65728,7.65728
17/2/2016,7.66035,7.66035
18/2/2016,7.66327,7.66327
19/2/2016,7.66887,7.66887
20/2/2016,7.66887,7.66887
21/2/2016,7.66887,7.66887
22/2/2016,7.67079,7.67079
23/2/2016,7.67372,7.67372
24/2/2016,7.67296,7.67296
25/2/2016,7.67681,7.67681
26/2/2016,7.67658,7.67658
27/2/2016,7.67658,7.67658
28/2/2016,7.67658,7.67658
29/2/2016,7.68272,7.68272
1/3/2016,7.68740,7.68740
2/3/2016,7.68536,7.68536
3/3/2016,7.67735,7.67735
4/3/2016,7.67669,7.67669
5/3/2016,7.67669,7.67669
6/3/2016,7.67669,7.67669
7/3/2016,7.68343,7.68343
8/3/2016,7.69558,7.69558
9/3/2016,7.70047,7.70047
10/3/2016,7.70072,7.70072
11/3/2016,7.70784,7.70784
12/3/2016,7.70784,7.70784
13/3/2016,7.70784,7.70784
14/3/2016,7.72102,7.72102
15/3/2016,7.72912,7.72912
16/3/2016,7.73719,7.73719
17/3/2016,7.73953,7.73953
18/3/2016,7.74378,7.74378
19/3/2016,7.74378,7.74378
20/3/2016,7.74378,7.74378
21/3/2016,7.74411,7.74411
22/3/2016,7.74080,7.74080
23/3/2016,7.74124,7.74124
24/3/2016,7.74124,7.74124
25/3/2016,7.74124,7.74124
26/3/2016,7.74124,7.74124
27/3/2016,7.74124,7.74124
28/3/2016,7.73423,7.73423
29/3/2016,7.73113,7.73113
30/3/2016,7.72233,7.72233
31/3/2016,7.71106,7.71106
1/4/2016,7.71086,7.71086
2/4/2016,7.71086,7.71086
3/4/2016,7.71086,7.71086
4/4/2016,7.71065,7.71065
5/4/2016,7.70920,7.70920
6/4/2016,7.70969,7.70969
7/4/2016,7.71198,7.71198
8/4/2016,7.72085,7.72085
9/4/2016,7.72085,7.72085
10/4/2016,7.72085,7.72085
11/4/2016,7.72824,7.72824
12/4/2016,7.73533,7.73533
13/4/2016,7.73939,7.73939
14/4/2016,7.74527,7.74527
15/4/2016,7.74312,7.74312
16/4/2016,7.74312,7.74312
17/4/2016,7.74312,7.74312
18/4/2016,7.73420,7.73420
19/4/2016,7.73094,7.73094
20/4/2016,7.73884,7.73884
21/4/2016,7.74081,7.74081
22/4/2016,7.74027,7.74027
23/4/2016,7.74027,7.74027
24/4/2016,7.74027,7.74027
25/4/2016,7.74082,7.74082
26/4/2016,7.74028,7.74028
27/4/2016,7.74181,7.74181
28/4/2016,7.73720,7.73720
29/4/2016,7.73394,7.73394
30/4/2016,7.73394,7.73394
1/5/2016,7.73394,7.73394
2/5/2016,7.73394,7.73394
3/5/2016,7.72557,7.72557
4/5/2016,7.71734,7.71734
5/5/2016,7.71198,7.71198
6/5/2016,7.69892,7.69892
7/5/2016,7.69892,7.69892
8/5/2016,7.69892,7.69892
9/5/2016,7.66835,7.66835
10/5/2016,7.65407,7.65407
11/5/2016,7.64115,7.64115
12/5/2016,7.62418,7.62418
13/5/2016,7.63275,7.63275
14/5/2016,7.63275,7.63275
15/5/2016,7.63275,7.63275
16/5/2016,7.63739,7.63739
17/5/2016,7.63837,7.63837
18/5/2016,7.63789,7.63789
19/5/2016,7.63064,7.63064
20/5/2016,7.63454,7.63454
21/5/2016,7.63454,7.63454
22/5/2016,7.63454,7.63454
23/5/2016,7.63686,7.63686
24/5/2016,7.63938,7.63938
25/5/2016,7.63627,7.63627
26/5/2016,7.62943,7.62943
27/5/2016,7.62793,7.62793
28/5/2016,7.62793,7.62793
29/5/2016,7.62793,7.62793
30/5/2016,7.62545,7.62545
31/5/2016,7.62571,7.62571
1/6/2016,7.62543,7.62543
2/6/2016,7.62608,7.62608
3/6/2016,7.63283,7.63283
4/6/2016,7.63283,7.63283
5/6/2016,7.63283,7.63283
6/6/2016,7.64322,7.64322
7/6/2016,7.64491,7.64491
8/6/2016,7.64827,7.64827
9/6/2016,7.65164,7.65164
10/6/2016,7.66404,7.66404
11/6/2016,7.66404,7.66404
12/6/2016,7.66404,7.66404
13/6/2016,7.66959,7.66959
14/6/2016,7.66429,7.66429
15/6/2016,7.65454,7.65454
16/6/2016,7.64469,7.64469
17/6/2016,7.63730,7.63730
18/6/2016,7.63730,7.63730
19/6/2016,7.63730,7.63730
20/6/2016,7.63399,7.63399
21/6/2016,7.63037,7.63037
22/6/2016,7.62889,7.62889
23/6/2016,7.63501,7.63501
24/6/2016,7.64357,7.64357
25/6/2016,7.64357,7.64357
26/6/2016,7.64357,7.64357
27/6/2016,7.64025,7.64025
28/6/2016,7.63805,7.63805
29/6/2016,7.63668,7.63668
30/6/2016,7.63735,7.63735
1/7/2016,7.63735,7.63735
2/7/2016,7.63735,7.63735
3/7/2016,7.63735,7.63735
4/7/2016,7.63735,7.63735
5/7/2016,7.63601,7.63601
6/7/2016,7.63134,7.63134
7/7/2016,7.63009,7.63009
8/7/2016,7.62374,7.62374
9/7/2016,7.62374,7.62374
10/7/2016,7.62374,7.62374
11/7/2016,7.62053,7.62053
12/7/2016,7.61382,7.61382
13/7/2016,7.61372,7.61372
14/7/2016,7.61316,7.61316
15/7/2016,7.60867,7.60867
16/7/2016,7.60867,7.60867
17/7/2016,7.60867,7.60867
18/7/2016,7.59999,7.59999
19/7/2016,7.58633,7.58633
20/7/2016,7.58385,7.58385
21/7/2016,7.58402,7.58402
22/7/2016,7.59282,7.59282
23/7/2016,7.59282,7.59282
24/7/2016,7.59282,7.59282
25/7/2016,7.59058,7.59058
26/7/2016,7.57682,7.57682
27/7/2016,7.57537,7.57537
28/7/2016,7.56564,7.56564
29/7/2016,7.56100,7.56100
30/7/2016,7.56100,7.56100
31/7/2016,7.56100,7.56100
1/8/2016,7.56021,7.56021
2/8/2016,7.55883,7.55883
3/8/2016,7.54981,7.54981
4/8/2016,7.54081,7.54081
5/8/2016,7.53887,7.53887
6/8/2016,7.53887,7.53887
7/8/2016,7.53887,7.53887
8/8/2016,7.53896,7.53896
9/8/2016,7.53719,7.53719
10/8/2016,7.53723,7.53723
11/8/2016,7.52367,7.52367
12/8/2016,7.50582,7.50582
13/8/2016,7.50582,7.50582
14/8/2016,7.50582,7.50582
15/8/2016,7.50582,7.50582
16/8/2016,7.50272,7.50272
17/8/2016,7.50094,7.50094
18/8/2016,7.51102,7.51102
19/8/2016,7.52229,7.52229
20/8/2016,7.52229,7.52229
21/8/2016,7.52229,7.52229
22/8/2016,7.52979,7.52979
23/8/2016,7.54246,7.54246
24/8/2016,7.55377,7.55377
25/8/2016,7.55431,7.55431
26/8/2016,7.55369,7.55369
27/8/2016,7.55369,7.55369
28/8/2016,7.55369,7.55369
29/8/2016,7.55444,7.55444
30/8/2016,7.55334,7.55334
31/8/2016,7.55319,7.55319
1/9/2016,7.54861,7.54861
2/9/2016,7.54350,7.54350
3/9/2016,7.54350,7.54350
4/9/2016,7.54350,7.54350
5/9/2016,7.54023,7.54023
6/9/2016,7.54224,7.54224
7/9/2016,7.53764,7.53764
8/9/2016,7.53610,7.53610
9/9/2016,7.53224,7.53224
10/9/2016,7.53224,7.53224
11/9/2016,7.53224,7.53224
12/9/2016,7.52631,7.52631
13/9/2016,7.52096,7.52096
14/9/2016,7.51893,7.51893
15/9/2016,7.51893,7.51893
16/9/2016,7.51780,7.51780
17/9/2016,7.51780,7.51780
18/9/2016,7.51780,7.51780
19/9/2016,7.51102,7.51102
20/9/2016,7.51232,7.51232
21/9/2016,7.51485,7.51485
22/9/2016,7.51666,7.51666
23/9/2016,7.51792,7.51792
24/9/2016,7.51792,7.51792
25/9/2016,7.51792,7.51792
26/9/2016,7.51718,7.51718
27/9/2016,7.51758,7.51758
28/9/2016,7.52305,7.52305
29/9/2016,7.52081,7.52081
30/9/2016,7.52067,7.52067
1/10/2016,7.52067,7.52067
2/10/2016,7.52067,7.52067
3/10/2016,7.51952,7.51952
4/10/2016,7.51245,7.51245
5/10/2016,7.51114,7.51114
6/10/2016,7.50508,7.50508
7/10/2016,7.49520,7.49520
8/10/2016,7.49520,7.49520
9/10/2016,7.49520,7.49520
10/10/2016,7.48385,7.48385
11/10/2016,7.47492,7.47492
12/10/2016,7.47492,7.47492
13/10/2016,7.46923,7.46923
14/10/2016,7.47152,7.47152
15/10/2016,7.47152,7.47152
16/10/2016,7.47152,7.47152
17/10/2016,7.47912,7.47912
18/10/2016,7.47579,7.47579
19/10/2016,7.48938,7.48938
20/10/2016,7.48938,7.48938
21/10/2016,7.49132,7.49132
22/10/2016,7.49132,7.49132
23/10/2016,7.49132,7.49132
24/10/2016,7.49960,7.49960
25/10/2016,7.50335,7.50335
26/10/2016,7.52313,7.52313
27/10/2016,7.53090,7.53090
28/10/2016,7.52554,7.52554
29/10/2016,7.52554,7.52554
30/10/2016,7.52554,7.52554
31/10/2016,7.51560,7.51560
1/11/2016,7.51560,7.51560
2/11/2016,7.50669,7.50669
3/11/2016,7.49747,7.49747
4/11/2016,7.50540,7.50540
5/11/2016,7.50540,7.50540
6/11/2016,7.50540,7.50540
7/11/2016,7.51299,7.51299
8/11/2016,7.51097,7.51097
9/11/2016,7.50379,7.50379
10/11/2016,7.50211,7.50211
11/11/2016,7.49656,7.49656
12/11/2016,7.49656,7.49656
13/11/2016,7.49656,7.49656
14/11/2016,7.49578,7.49578
15/11/2016,7.48971,7.48971
16/11/2016,7.49026,7.49026
17/11/2016,7.49217,7.49217
18/11/2016,7.49776,7.49776
19/11/2016,7.49776,7.49776
20/11/2016,7.49776,7.49776
21/11/2016,7.50531,7.50531
22/11/2016,7.50789,7.50789
23/11/2016,7.50703,7.50703
24/11/2016,7.50589,7.50589
25/11/2016,7.51556,7.51556
26/11/2016,7.51556,7.51556
27/11/2016,7.51556,7.51556
28/11/2016,7.51539,7.51539
29/11/2016,7.51297,7.51297
30/11/2016,7.51202,7.51202
1/12/2016,7.51636,7.51636
2/12/2016,7.52882,7.52882
3/12/2016,7.52882,7.52882
4/12/2016,7.52882,7.52882
5/12/2016,7.53688,7.53688
6/12/2016,7.53397,7.53397
7/12/2016,7.52755,7.52755
8/12/2016,7.51599,7.51599
9/12/2016,7.50953,7.50953
10/12/2016,7.50953,7.50953
11/12/2016,7.50953,7.50953
12/12/2016,7.50242,7.50242
13/12/2016,7.50252,7.50252
14/12/2016,7.50110,7.50110
15/12/2016,7.49512,7.49512
16/12/2016,7.49194,7.49194
17/12/2016,7.49194,7.49194
18/12/2016,7.49194,7.49194
19/12/2016,7.48553,7.48553
20/12/2016,7.47034,7.47034
21/12/2016,7.47063,7.47063
22/12/2016,7.47909,7.47909
23/12/2016,7.48714,7.48714
24/12/2016,7.48714,7.48714
25/12/2016,7.48714,7.48714
26/12/2016,7.48714,7.48714
27/12/2016,7.49119,7.49119
28/12/2016,7.49998,7.49998
29/12/2016,7.52213,7.52213
30/12/2016,7.52213,7.52213
31/12/2016,7.52213,7.52213
1/1/2017,7.52213,7.52213
2/1/2017,7.52213,7.52213
3/1/2017,7.54656,7.54656
4/1/2017,7.56079,7.56079
5/1/2017,7.55235,7.55235
6/1/2017,7.54267,7.54267
7/1/2017,7.54267,7.54267
8/1/2017,7.54267,7.54267
9/1/2017,7.53382,7.53382
10/1/2017,7.52624,7.52624
11/1/2017,7.53272,7.53272
12/1/2017,7.53074,7.53074
13/1/2017,7.53428,7.53428
14/1/2017,7.53428,7.53428
15/1/2017,7.53428,7.53428
16/1/2017,7.54601,7.54601
17/1/2017,7.54821,7.54821
18/1/2017,7.54003,7.54003
19/1/2017,7.53330,7.53330
20/1/2017,7.52503,7.52503
21/1/2017,7.52503,7.52503
22/1/2017,7.52503,7.52503
23/1/2017,7.51842,7.51842
24/1/2017,7.50753,7.50753
25/1/2017,7.49756,7.49756
26/1/2017,7.48319,7.48319
27/1/2017,7.47650,7.47650
28/1/2017,7.47650,7.47650
29/1/2017,7.47650,7.47650
30/1/2017,7.47461,7.47461
31/1/2017,7.47444,7.47444
1/2/2017,7.47170,7.47170
2/2/2017,7.46089,7.46089
3/2/2017,7.46017,7.46017
4/2/2017,7.46017,7.46017
5/2/2017,7.46017,7.46017
6/2/2017,7.44707,7.44707
7/2/2017,7.43918,7.43918
8/2/2017,7.43764,7.43764
9/2/2017,7.43727,7.43727
10/2/2017,7.43595,7.43595
11/2/2017,7.43595,7.43595
12/2/2017,7.43595,7.43595
13/2/2017,7.42943,7.42943
14/2/2017,7.42132,7.42132
15/2/2017,7.41644,7.41644
16/2/2017,7.40840,7.40840
17/2/2017,7.39213,7.39213
18/2/2017,7.39213,7.39213
19/2/2017,7.39213,7.39213
20/2/2017,7.38112,7.38112
21/2/2017,7.37878,7.37878
22/2/2017,7.37149,7.37149
23/2/2017,7.36530,7.36530
24/2/2017,7.35214,7.35214
25/2/2017,7.35214,7.35214
26/2/2017,7.35214,7.35214
27/2/2017,7.35441,7.35441
28/2/2017,7.36852,7.36852
1/3/2017,7.37503,7.37503
2/3/2017,7.37878,7.37878
3/3/2017,7.37393,7.37393
4/3/2017,7.37393,7.37393
5/3/2017,7.37393,7.37393
6/3/2017,7.37390,7.37390
7/3/2017,7.37579,7.37579
8/3/2017,7.37684,7.37684
9/3/2017,7.37335,7.37335
10/3/2017,7.37636,7.37636
11/3/2017,7.37636,7.37636
12/3/2017,7.37636,7.37636
13/3/2017,7.36932,7.36932
14/3/2017,7.37057,7.37057
15/3/2017,7.37397,7.37397
16/3/2017,7.37024,7.37024
17/3/2017,7.36039,7.36039
18/3/2017,7.36039,7.36039
19/3/2017,7.36039,7.36039
20/3/2017,7.34393,7.34393
21/3/2017,7.33606,7.33606
22/3/2017,7.33535,7.33535
23/3/2017,7.34000,7.34000
24/3/2017,7.34394,7.34394
25/3/2017,7.34394,7.34394
26/3/2017,7.34394,7.34394
27/3/2017,7.34091,7.34091
28/3/2017,7.33534,7.33534
29/3/2017,7.33480,7.33480
30/3/2017,7.33666,7.33666
31/3/2017,7.33976,7.33976
1/4/2017,7.33976,7.33976
2/4/2017,7.33976,7.33976
3/4/2017,7.33747,7.33747
4/4/2017,7.33918,7.33918
5/4/2017,7.33871,7.33871
6/4/2017,7.33955,7.33955
7/4/2017,7.33803,7.33803
8/4/2017,7.33803,7.33803
9/4/2017,7.33803,7.33803
10/4/2017,7.33827,7.33827
11/4/2017,7.33618,7.33618
12/4/2017,7.33862,7.33862
13/4/2017,7.33862,7.33862
14/4/2017,7.33862,7.33862
15/4/2017,7.33862,7.33862
16/4/2017,7.33862,7.33862
17/4/2017,7.33426,7.33426
18/4/2017,7.33466,7.33466
19/4/2017,7.33283,7.33283
20/4/2017,7.33033,7.33033
21/4/2017,7.33366,7.33366
22/4/2017,7.33366,7.33366
23/4/2017,7.33366,7.33366
24/4/2017,7.33548,7.33548
25/4/2017,7.33940,7.33940
26/4/2017,7.34179,7.34179
27/4/2017,7.34177,7.34177
28/4/2017,7.33885,7.33885
29/4/2017,7.33885,7.33885
30/4/2017,7.33885,7.33885
1/5/2017,7.33885,7.33885
2/5/2017,7.33900,7.33900
3/5/2017,7.34071,7.34071
4/5/2017,7.34121,7.34121
5/5/2017,7.33870,7.33870
6/5/2017,7.33870,7.33870
7/5/2017,7.33870,7.33870
8/5/2017,7.33502,7.33502
9/5/2017,7.33600,7.33600
10/5/2017,7.33770,7.33770
11/5/2017,7.33339,7.33339
12/5/2017,7.33293,7.33293
13/5/2017,7.33293,7.33293
14/5/2017,7.33293,7.33293
15/5/2017,7.33294,7.33294
16/5/2017,7.33422,7.33422
17/5/2017,7.33551,7.33551
18/5/2017,7.33178,7.33178
19/5/2017,7.33552,7.33552
20/5/2017,7.33552,7.33552
21/5/2017,7.33552,7.33552
22/5/2017,7.33270,7.33270
23/5/2017,7.33503,7.33503
24/5/2017,7.33835,7.33835
25/5/2017,7.34186,7.34186
26/5/2017,7.34816,7.34816
27/5/2017,7.34816,7.34816
28/5/2017,7.34816,7.34816
29/5/2017,7.35153,7.35153
30/5/2017,7.34879,7.34879
31/5/2017,7.35264,7.35264
1/6/2017,7.35717,7.35717
2/6/2017,7.35864,7.35864
3/6/2017,7.35864,7.35864
4/6/2017,7.35864,7.35864
5/6/2017,7.35571,7.35571
6/6/2017,7.35089,7.35089
7/6/2017,7.34727,7.34727
8/6/2017,7.34751,7.34751
9/6/2017,7.34733,7.34733
10/6/2017,7.34733,7.34733
11/6/2017,7.34733,7.34733
12/6/2017,7.34406,7.34406
13/6/2017,7.34202,7.34202
14/6/2017,7.34327,7.34327
15/6/2017,7.33945,7.33945
16/6/2017,7.34268,7.34268
17/6/2017,7.34268,7.34268
18/6/2017,7.34268,7.34268
19/6/2017,7.34180,7.34180
20/6/2017,7.33821,7.33821
21/6/2017,7.33825,7.33825
22/6/2017,7.33689,7.33689
23/6/2017,7.33708,7.33708
24/6/2017,7.33708,7.33708
25/6/2017,7.33708,7.33708
26/6/2017,7.33406,7.33406
27/6/2017,7.33442,7.33442
28/6/2017,7.33600,7.33600
29/6/2017,7.33516,7.33516
30/6/2017,7.33516,7.33516
1/7/2017,7.33516,7.33516
2/7/2017,7.33516,7.33516
3/7/2017,7.33516,7.33516
4/7/2017,7.33123,7.33123
5/7/2017,7.33135,7.33135
6/7/2017,7.33214,7.33214
7/7/2017,7.32816,7.32816
8/7/2017,7.32816,7.32816
9/7/2017,7.32816,7.32816
10/7/2017,7.32629,7.32629
11/7/2017,7.31921,7.31921
12/7/2017,7.31622,7.31622
13/7/2017,7.30393,7.30393
14/7/2017,7.29483,7.29483
15/7/2017,7.29483,7.29483
16/7/2017,7.29483,7.29483
17/7/2017,7.28746,7.28746
18/7/2017,7.28906,7.28906
19/7/2017,7.29304,7.29304
20/7/2017,7.29395,7.29395
21/7/2017,7.29349,7.29349
22/7/2017,7.29349,7.29349
23/7/2017,7.29349,7.29349
24/7/2017,7.29298,7.29298
25/7/2017,7.29003,7.29003
26/7/2017,7.29198,7.29198
27/7/2017,7.29042,7.29042
28/7/2017,7.28981,7.28981
29/7/2017,7.28981,7.28981
30/7/2017,7.28981,7.28981
31/7/2017,7.28235,7.28235
1/8/2017,7.27849,7.27849
2/8/2017,7.27341,7.27341
3/8/2017,7.27076,7.27076
4/8/2017,7.27372,7.27372
5/8/2017,7.27372,7.27372
6/8/2017,7.27372,7.27372
7/8/2017,7.27189,7.27189
8/8/2017,7.27228,7.27228
9/8/2017,7.27383,7.27383
10/8/2017,7.27541,7.27541
11/8/2017,7.27345,7.27345
12/8/2017,7.27345,7.27345
13/8/2017,7.27345,7.27345
14/8/2017,7.26970,7.26970
15/8/2017,7.26970,7.26970
16/8/2017,7.26986,7.26986
17/8/2017,7.27004,7.27004
18/8/2017,7.27317,7.27317
19/8/2017,7.27317,7.27317
20/8/2017,7.27317,7.27317
21/8/2017,7.26935,7.26935
22/8/2017,7.27247,7.27247
23/8/2017,7.27799,7.27799
24/8/2017,7.27505,7.27505
25/8/2017,7.27758,7.27758
26/8/2017,7.27758,7.27758
27/8/2017,7.27758,7.27758
28/8/2017,7.28240,7.28240
29/8/2017,7.28583,7.28583
30/8/2017,7.28789,7.28789
31/8/2017,7.29086,7.29086
1/9/2017,7.29640,7.29640
2/9/2017,7.29640,7.29640
3/9/2017,7.29640,7.29640
4/9/2017,7.29176,7.29176
5/9/2017,7.29697,7.29697
6/9/2017,7.29204,7.29204
7/9/2017,7.29230,7.29230
8/9/2017,7.29239,7.29239
9/9/2017,7.29239,7.29239
10/9/2017,7.29239,7.29239
11/9/2017,7.29129,7.29129
12/9/2017,7.29200,7.29200
13/9/2017,7.29201,7.29201
14/9/2017,7.29227,7.29227
15/9/2017,7.29227,7.29227
16/9/2017,7.29227,7.29227
17/9/2017,7.29227,7.29227
18/9/2017,7.29292,7.29292
19/9/2017,7.29348,7.29348
20/9/2017,7.29387,7.29387
21/9/2017,7.29464,7.29464
22/9/2017,7.30357,7.30357
23/9/2017,7.30357,7.30357
24/9/2017,7.30357,7.30357
25/9/2017,7.31431,7.31431
26/9/2017,7.32164,7.32164
27/9/2017,7.32884,7.32884
28/9/2017,7.33372,7.33372
29/9/2017,7.34427,7.34427
30/9/2017,7.34427,7.34427
1/10/2017,7.34427,7.34427
2/10/2017,7.34988,7.34988
3/10/2017,7.34364,7.34364
4/10/2017,7.34327,7.34327
5/10/2017,7.34192,7.34192
6/10/2017,7.34378,7.34378
7/10/2017,7.34378,7.34378
8/10/2017,7.34378,7.34378
9/10/2017,7.34027,7.34027
10/10/2017,7.34417,7.34417
11/10/2017,7.34409,7.34409
12/10/2017,7.34409,7.34409
13/10/2017,7.34127,7.34127
14/10/2017,7.34127,7.34127
15/10/2017,7.34127,7.34127
16/10/2017,7.34129,7.34129
17/10/2017,7.34078,7.34078
18/10/2017,7.34422,7.34422
19/10/2017,7.34321,7.34321
20/10/2017,7.34321,7.34321
21/10/2017,7.34321,7.34321
22/10/2017,7.34321,7.34321
23/10/2017,7.34261,7.34261
24/10/2017,7.34331,7.34331
25/10/2017,7.34586,7.34586
26/10/2017,7.34622,7.34622
27/10/2017,7.34592,7.34592
28/10/2017,7.34592,7.34592
29/10/2017,7.34592,7.34592
30/10/2017,7.34387,7.34387
31/10/2017,7.34271,7.34271
1/11/2017,7.34271,7.34271
2/11/2017,7.34245,7.34245
3/11/2017,7.34134,7.34134
4/11/2017,7.34134,7.34134
5/11/2017,7.34134,7.34134
6/11/2017,7.33708,7.33708
7/11/2017,7.33413,7.33413
8/11/2017,7.33237,7.33237
9/11/2017,7.33050,7.33050
10/11/2017,7.32413,7.32413
11/11/2017,7.32413,7.32413
12/11/2017,7.32413,7.32413
13/11/2017,7.32102,7.32102
14/11/2017,7.32061,7.32061
15/11/2017,7.32337,7.32337
16/11/2017,7.32168,7.32168
17/11/2017,7.32897,7.32897
18/11/2017,7.32897,7.32897
19/11/2017,7.32897,7.32897
20/11/2017,7.32501,7.32501
21/11/2017,7.33049,7.33049
22/11/2017,7.33504,7.33504
23/11/2017,7.33309,7.33309
24/11/2017,7.33525,7.33525
25/11/2017,7.33525,7.33525
26/11/2017,7.33525,7.33525
27/11/2017,7.33841,7.33841
28/11/2017,7.34004,7.34004
29/11/2017,7.34178,7.34178
30/11/2017,7.34136,7.34136
1/12/2017,7.33996,7.33996
2/12/2017,7.33996,7.33996
3/12/2017,7.33996,7.33996
4/12/2017,7.33963,7.33963
5/12/2017,7.34028,7.34028
6/12/2017,7.34053,7.34053
7/12/2017,7.33730,7.33730
8/12/2017,7.33879,7.33879
9/12/2017,7.33879,7.33879
10/12/2017,7.33879,7.33879
11/12/2017,7.33766,7.33766
12/12/2017,7.33865,7.33865
13/12/2017,7.34074,7.34074
14/12/2017,7.33676,7.33676
15/12/2017,7.33950,7.33950
16/12/2017,7.33950,7.33950
17/12/2017,7.33950,7.33950
18/12/2017,7.33862,7.33862
19/12/2017,7.33874,7.33874
20/12/2017,7.34152,7.34152
21/12/2017,7.34168,7.34168
22/12/2017,7.34253,7.34253
23/12/2017,7.34253,7.34253
24/12/2017,7.34253,7.34253
25/12/2017,7.34253,7.34253
26/12/2017,7.34430,7.34430
27/12/2017,7.34413,7.34413
28/12/2017,7.34477,7.34477
29/12/2017,7.34477,7.34477
30/12/2017,7.34477,7.34477
31/12/2017,7.34477,7.34477
1/1/2018,7.34477,7.34477
2/1/2018,7.34746,7.34746
3/1/2018,7.34126,7.34126
4/1/2018,7.34148,7.34148
5/1/2018,7.34406,7.34406
6/1/2018,7.34406,7.34406
7/1/2018,7.34406,7.34406
8/1/2018,7.34077,7.34077
9/1/2018,7.33935,7.33935
10/1/2018,7.34239,7.34239
11/1/2018,7.34201,7.34201
12/1/2018,7.33984,7.33984
13/1/2018,7.33984,7.33984
14/1/2018,7.33984,7.33984
15/1/2018,7.33846,7.33846
16/1/2018,7.33785,7.33785
17/1/2018,7.33931,7.33931
18/1/2018,7.34071,7.34071
19/1/2018,7.34111,7.34111
20/1/2018,7.34111,7.34111
21/1/2018,7.34111,7.34111
22/1/2018,7.34189,7.34189
23/1/2018,7.34445,7.34445
24/1/2018,7.34736,7.34736
25/1/2018,7.34868,7.34868
26/1/2018,7.34860,7.34860
27/1/2018,7.34860,7.34860
28/1/2018,7.34860,7.34860
29/1/2018,7.34651,7.34651
30/1/2018,7.34993,7.34993
31/1/2018,7.35246,7.35246
1/2/2018,7.34864,7.34864
2/2/2018,7.34737,7.34737
3/2/2018,7.34737,7.34737
4/2/2018,7.34737,7.34737
5/2/2018,7.35044,7.35044
6/2/2018,7.35203,7.35203
7/2/2018,7.35273,7.35273
8/2/2018,7.35714,7.35714
9/2/2018,7.35779,7.35779
10/2/2018,7.35779,7.35779
11/2/2018,7.35779,7.35779
12/2/2018,7.35640,7.35640
13/2/2018,7.35883,7.35883
14/2/2018,7.35963,7.35963
15/2/2018,7.35764,7.35764
16/2/2018,7.35801,7.35801
17/2/2018,7.35801,7.35801
18/2/2018,7.35801,7.35801
19/2/2018,7.36064,7.36064
20/2/2018,7.36612,7.36612
21/2/2018,7.36476,7.36476
22/2/2018,7.36952,7.36952
23/2/2018,7.36797,7.36797
24/2/2018,7.36797,7.36797
25/2/2018,7.36797,7.36797
26/2/2018,7.37023,7.37023
27/2/2018,7.37298,7.37298
28/2/2018,7.37757,7.37757
1/3/2018,7.37651,7.37651
2/3/2018,7.37825,7.37825
3/3/2018,7.37825,7.37825
4/3/2018,7.37825,7.37825
5/3/2018,7.37723,7.37723
6/3/2018,7.37867,7.37867
7/3/2018,7.38002,7.38002
8/3/2018,7.38534,7.38534
9/3/2018,7.38842,7.38842
10/3/2018,7.38842,7.38842
11/3/2018,7.38842,7.38842
12/3/2018,7.39490,7.39490
13/3/2018,7.39983,7.39983
14/3/2018,7.40006,7.40006
15/3/2018,7.39907,7.39907
16/3/2018,7.40066,7.40066
17/3/2018,7.40066,7.40066
18/3/2018,7.40066,7.40066
19/3/2018,7.40006,7.40006
20/3/2018,7.40099,7.40099
21/3/2018,7.39972,7.39972
22/3/2018,7.39989,7.39989
23/3/2018,7.39761,7.39761
24/3/2018,7.39761,7.39761
25/3/2018,7.39761,7.39761
26/3/2018,7.39870,7.39870
27/3/2018,7.39778,7.39778
28/3/2018,7.39919,7.39919
29/3/2018,7.39919,7.39919
30/3/2018,7.39919,7.39919
